Ref.Sig.R2	Ref.Sig.R4	Ref.Sig.R6a	Ref.Sig.R1	Ref.Sig.R7	Ref.Sig.R5	Ref.Sig.R6b	Ref.Sig.R8	Ref.Sig.R3	Ref.Sig.R9	Ref.Sig.R10	Ref.Sig.R11	Ref.Sig.R12	Ref.Sig.R13	Ref.Sig.R14	Ref.Sig.R15	Ref.Sig.R16	Ref.Sig.R17	Ref.Sig.R18	Ref.Sig.R19	Ref.Sig.R20	unassigned
5693_svm_called_somatic	2.86438448318373	0	0	0	0.926585247451316	3.13725731318354	0	0	0	0	0	0	0	0	1.07177301764893	0	0	0	0	0	0	-6.14675208510107e-08
5695_svm_called_somatic	1.37673761430749	0	0	0	0	0	0	0	0	0	0	1.62326234681629	0	0	0	0	0	0	0	0	0	3.88762133596288e-08
5723_svm_called_somatic	8.84247072821397	0	0	7.53854329808812	42.5859182834649	6.03220198958568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00086570064737
5724_svm_called_somatic	10.9508410854207	0	19.4873207713992	0	26.8211135127877	0	0	0	13.5201561051997	0	0	34.0764490644099	0	0	0	0	0	0	9.99406914187574	0	22.5064238061303	13.6436265127769
5730_svm_called_somatic	0	0	0	12.8660806085925	0	0	0	12.5372754411236	0	0	0	24.4238552076211	0	10.8147060112897	0	17.812761289893	0	0	0	0	0	6.5453214414801
5750_svm_called_somatic	7.22421885115443	0	0	0	1.54845653272128	8.32793546062328	0	0	0	0	0	0	0	0	2.16815079143096	1.2652913556772	0	0	0	0	0	0.465947008392845
5763_svm_called_somatic	1.15771729459722	0	0	0	0	2.1849596680766	0	0	0	1.95062517658832	0	0	0	0	0	0.706697869381622	0	0	0	0	0	-8.64376303866266e-09
5771_svm_called_somatic	0	11.3705902581974	6.46594177401063	0	6.51900997628321	0	0	0	0	0	0	0	0	0	2.8778237560585	6.40740005275572	0	0	6.76850671544542	0	13.3426169054165	2.24811056183266
5782_svm_called_somatic	23.2549643198881	0	0	0	0	18.2566465251249	0	0	28.2159527065543	102.906189422969	0	0	0	0	0	15.9437079789146	0	0	0	0	0	29.4225390465494
5788_svm_called_somatic	0	0	0	0	0	0	40.0639625457072	0	0	18.2118253114108	0	35.955708640064	0	0	14.0667100406673	65.0223544175329	0	0	0	0	0	30.6794390446178
5789_svm_called_somatic	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-8.88178419700125e-16
5799_svm_called_somatic	26.0972600193298	0	11.0850749146066	0	0	11.3695576538338	90.6857044542336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.7624029579962
5802_svm_called_somatic	33.6050074091292	0	44.4345472042929	104.113239543046	23.351094707017	0	0	0	70.6796636928068	0	0	0	0	0	0	0	0	0	0	0	0	12.8164474437079
5870_svm_called_somatic	4.72795893424087	0	0	0	3.08274071925283	0	0	0	0	1.87576604651803	0	1.31353434493901	0	0	0	0	0	0	0	0	0	-4.49507382427328e-08
5872_svm_called_somatic	32.0765043498988	0	0	0	2.69113732549836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232358324602856
5874_svm_called_somatic	0	0	0	0	2.6094045266089	0	0	0	0.907130271355188	0	0	0	0	0	0	0.483465204645525	0	0	0	0	0	-2.60961741105348e-09
5930_svm_called_somatic	0	0	0	12.9730346484562	55.2673494018707	0	0	0	0	0	0	0	0	0	12.5257084156701	13.729818423262	0	0	0	0	0	16.504089110741
5932_svm_called_somatic	0	0	4.68549027357037	0	0	0	5.82301100918054	0	2.9681428396602	0	0	20.9565328280707	0	0	0	0	0	0	0	0	2.65422334769134	2.91259970182689
5960_svm_called_somatic	0	11.367413132738	43.5764363622264	8.37579990098156	7.39523133933289	0	0	0	0	0	0	13.2460450522298	0	0	0	16.6925806465039	0	0	0	0	29.7876459965802	4.55884756940731
5964_svm_called_somatic	0.390443592237013	0	0	1.1701777646153	0	0	0	0	1.46822426469574	0.971154401323794	0	0	0	0	0	0	0	0	0	0	0	-2.28718430861363e-08
5965_svm_called_somatic	1.58791193874605	0	0	0	0	0	0	0	2.78074358972307	3.08271105882089	0	4.15726459899246	0	0	3.60742938484677	2.48564485979149	0	0	0	0	0	1.29829456907927
5973_svm_called_somatic	0	0	0	0	36.8389963163823	0	0	0	0	20.0806395035137	0	0	0	0	0	0	61.2575419701061	0	44.9681898549028	0	0	31.854632355095
5987_svm_called_somatic	0.2763375333474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7236624743254	0	0	0	-7.67280194935438e-09
6011_svm_called_somatic	7.3842120937461	0	0	0	26.755646295254	27.6246550000323	0	0	28.2948823244829	0	7.0583302285303	0	9.87615660847224	10.6385360188353	0	0	0	0	0	0	0	0.36758143064695
6033_svm_called_somatic	0	25.6213813965509	0	0	5.21923389152332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1593847119258
6087_svm_called_somatic	0	0	0	0	5.25173812798139	0	0	0	3.65316787955616	0	0	0	0	0	0	1.72476855271227	0	0	0	0	0	0.370325439750191
6093_svm_called_somatic	0	0	0	0	0	0	0	0	2.08070492461442	0	0	0	0	0	0	0.919295075385572	0	0	0	0	0	8.88178419700125e-15
6141_svm_called_somatic	13.8664246580082	0	0	0	0	0	0	0	0	6.36646461708293	0	0	0	0	0	0	0	0	0	0	0	0.767110724908882
6146_svm_called_somatic	4.12249702231275	0	0	0.933059612075087	0	3.13108960792681	0	0.597080999755377	0	1.25293218860258	0	0	0	0	0	0.963340681980427	0	0	0	0	0	-1.12653026462795e-07
6147_svm_called_somatic	2.63835637908	0	0	0	0	0	0	0	0	0	0	18.7250076227855	0	0	0	0	0	0	0	0	0	1.63663599813452
6177_svm_called_somatic	8.32278140314058	0	0	3.7161890813	6.18597287419548	0	0	0	4.77505693825744	0	0	0	0	0	0	0	0	0	0	0	0	-2.96893496454231e-07
6186_svm_called_somatic	26.1456228342399	0	0	6.32957013911013	0	0	0	0	3.52480783302747	0	0	0	0	0	0	0	0	0	0	0	0	-8.06377485673693e-07
6215_svm_called_somatic	2.54163028304594	0	0	0	0	5.64747252041658	0	0	2.18174638187645	0	0	8.88639668602108	0	0	0	10.5017224224781	0	0	0	0	0	3.24103170616181
6225_svm_called_somatic	32.1051935013448	0	0	0	0	23.2879313189898	0	0	29.4305994609112	0	0	0	0	7.98471558670524	0	0	0	0	0	0	0	8.19156013204899
6228_svm_called_somatic	49.993035965414	0	28.1311781244502	0	9.82636319015671	15.2527794172915	0	15.0891924477042	0	0	0	0	0	0	0	0	0	0	0	20.2228908106048	9.56106173779995	17.9234983065786
6336_svm_called_somatic	0	0	0	0	4.4619900102336	0	0	0.792597618925424	0	0.535060255719965	0	2.21035201281112	0	0	0	0	0	0	0	0	0	1.02309895666508e-07
6365_svm_called_somatic	2.82868463667895	0	0	0	0.807815494612327	0	0	0	0	0	0	0	0	0	0	5.36349994306126	0	0	0	0	0	-7.43525347957075e-08
6370_svm_called_somatic	2.63875845832229	0	0	0	0	0	0	0	1.36124161028543	0	0	0	0	0	0	0	0	0	0	0	0	-6.86077159528509e-08
6397_svm_called_somatic	4.22884528230297	0	0	2.53812439411631	0	0	0	0	3.70301835688657	0.847088943642089	0	0	0	0	0	1.70470691707354	0	0	0	0	0	0.978216105978516
6401_svm_called_somatic	6.3333707682212	0	0	0	0	0	0	0.548590452182216	0	0	0	1.11803889338217	0	0	0	0	0	0	0	0	0	-1.13785594280102e-07
6404_svm_called_somatic	14.5653153609214	0	0	1.40018971283179	0	0	0	0	0	2.01522195842693	0	0	0	0	0	0	0	0	0	0	0	0.0192729678198766
6407_svm_called_somatic	30.7183810024322	0	0	0	0	0	0	0	0	0	0	16.1941642688996	0	0	0	0	0	0	0	0	0	2.08745472866824
6433_svm_called_somatic	13.5701538031717	0	0	0	0	3.0974731478878	0	0	0	0	1.72955796768213	0	0	0	5.51753271372284	1.92130388332645	0	0	0	0	0	1.16397848420911
6452_svm_called_somatic	0	0	0	0.429118301818513	0	0	0	0	2.91177712828148	0	0	0	0	0	1.65910455691506	0	0	0	0	0	0	1.29849482277677e-08
6456_svm_called_somatic	73.0988497700742	0	0	124.433726732403	0	16.0651880802126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.4022354173102
6467_svm_called_somatic	8.69541097128059	0	0	0	3.5813815739745	0	0	0	0	4.21951606836879	0	4.89555087527579	0	0	4.94655078448858	20.93108828625	0	0	0	0	0	0.730501440361778
6470_svm_called_somatic	4.73223709163939	0	0	2.34116942209398	1.90365544362955	0	0	0.93103647968761	0	0	0	0	0	0	0	8.0919017356416	0	0	0	0	0	-1.72692139699393e-07
6472_svm_called_somatic	0	0	0	7.94412209301195	0	11.6916614775973	0	3.04614235781102	5.96663893856853	15.2841972697605	0	0	0	0	3.65433309486503	7.4129047146715	0	0	0	0	0	5.37141247036743e-08
6480_svm_called_somatic	35.071234671498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.20603732441869	0	0	0	0	0	1.72272800408332
6482_svm_called_somatic	5.3324613270663	0	0	0	0	6.42946390620864	0	0	0	1.57863246015422	3.3480323773457	0	0	0	1.4308608104753	0	0	0	0	0	0	0.880549118749833
6487_svm_called_somatic	0	2.43568850016186	0	1.7020792406106	13.0777644372713	3.03715523180312	0	0	5.91819792350784	0	0	0	0	0	0	1.82911471377279	0	0	0	0	0	-4.71275498625801e-08
6491_svm_called_somatic	15.2279180317183	0	0	14.9439412125663	0	35.1540839359193	0	4.84668983785947	0	0	0	0	0	0	0	0	0	0	0	0	0	6.82736698193666
6519_svm_called_somatic	0	31.8856467213241	12.8862666519512	0	58.4121385402536	0	37.9974420920743	0	57.0933743519252	16.7040141227348	0	0	0	0	0	0	0	0	0	0	0	13.0211175197367
6527_svm_called_somatic	113.882368290661	386.992675267433	74.0664996115491	299.751674811915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.0846060412336	153.222175977208
6528_svm_called_somatic	14.116728251923	0	0	0	35.257278339168	33.77834768789	0	11.7379778213121	15.1483849629498	0	0	0	0	0	0	0	0	0	0	0	0	8.9612829367571
6540_svm_called_somatic	13.633169626867	0	0	0	0	5.20517781423542	0	0	2.15786583510685	0	0	0	0	0	0	0	0	0	0	0	0	1.00378672379076
6564_svm_called_somatic	2.95198974118537	1.53030342918154	0	2.42309912391402	3.87017349725212	0	10.2759519866513	0	0	0	0	0	0	0	0	2.15833695918734	0	0	0	0	0	1.79014526262834
6591_svm_called_somatic	31.815200106263	0	27.7588508526029	0	12.6215663882388	0	0	0	0	0	0	70.6190309520416	0	0	0	0	0	0	0	0	0	8.18535170085369
6597_svm_called_somatic	71.9451790889835	164.86949390047	0	0	0	0	32.186825933376	0	0	0	0	21.9997221716278	0	0	0	0	0	0	0	0	0	41.9987789055429
6601_svm_called_somatic	2.27754119091435	0	0	3.44678282457696	4.38977849630175	11.3229614227523	0	0	3.88398761550669	0	0	0	0	0	0	3.6789485824766	0	0	0	0	0	-1.32528676033417e-07
6650_svm_called_somatic	7.96672934467654	0	0	0	13.4394306236648	0	0	0	6.38362883125703	0	0	0	0	0	0	3.210211420968	0	0	0	0	0	-2.20566409581124e-07
6665_svm_called_somatic	0	0	0	0	0	0	74.81022864521	0	0	8.9597044972519	0	0	0	0	0	0	0	0	0	0	36.573258400592	10.6568084569461
6668_svm_called_somatic	0	0	0	0	0	0	0	0	3.25560787912483	0	0	0	0	0	0	1.74439212087735	0	0	0	0	0	-2.18403073404261e-12
6669_svm_called_somatic	0	0	0	0	0.357856660551848	4.02447368058376	0	0	1.13737126410125	0.480298389835534	0	0	0	0	0	0	0	0	0	0	0	4.9276049907121e-09
6717_svm_called_somatic	0	1.25477376209885	0	1.90774261879465	4.19364228346914	0	0	0.880400606236907	0	0	0	0	0	0	0	0	0	0	0	0	5.0681121068055	0.695328622594946
6718_svm_called_somatic	2.6846598090493	0	0	0	0	16.9632525654802	0	0	6.0449559330851	0	0	0	0	0	0	2.8861461324193	0	0	0	0	0	1.42098555996609
6742_svm_called_somatic	11.9199456744675	0	0	11.9538652838109	4.06555877983759	0	0	0	0	0	0	0	0	0	0	5.06063081494541	0	0	0	0	0	-5.53061369146235e-07
6775_svm_called_somatic	0	0	0	0	0.780827257403999	0	0	0.63783881630386	2.59041545365007	0.938267669275412	0	6.87354263644907	0	0	0	0	0	0	0	0	0	0.179108166917587
6780_svm_called_somatic	4.88979989630208	0	0	0	5.77167748144916	20.6729760995738	0	0	7.62915634811408	0	0	0	0	0	0	0	0	0	0	0	0	1.03639017456087
6781_svm_called_somatic	0	0	0	0	14.6901291503014	0	0	0	7.67178030149818	5.54663807656957	0	0	0	0	0	0	0	0	0	0	0	1.09145247163089
6814_svm_called_somatic	0	0	0	38.5964119466336	51.4108093011751	0	0	0	307.260997922786	0	0	0	0	0	0	0	0	0	0	0	0	24.7317808294053
6815_svm_called_somatic	31.1918912692431	0	17.5506053738607	9.54857090887509	0	0	0	0	0	32.4331360586523	0	31.9783810508559	0	0	0	0	22.3232148329567	0	0	11.4766275937425	0	18.4975729118137
6822_svm_called_somatic	29.7525291594011	0	0	56.5648853083015	271.401017398539	103.255399695538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.0261684382205
6840_svm_called_somatic	21.2648229906858	0	14.3226573690564	8.19926193647194	25.7740136572762	0	0	0	0	0	0	54.1446142747377	0	0	0	0	0	0	0	0	0	14.2946297717719
6843_svm_called_somatic	16.0580946385177	0	11.4035364375503	8.37433139987067	39.5979011984565	0	13.3215823187038	7.47180377003747	10.8566164925335	0	0	0	0	0	0	0	0	0	0	0	16.2153555738806	1.7007781704495
6847_svm_called_somatic	77.2736821390043	16.3123043877086	15.4940444260883	0	0	0	0	0	8.39149695281915	0	0	8.75951106139323	0	0	0	17.0995878500657	0	0	0	0	16.4946368239245	7.17473635899617
6869_svm_called_somatic	15.2448279385914	0	0	0	0	49.2529178275564	0	0	26.1617002718751	5.46139195797483	0	0	0	0	0	0	0	0	0	0	0	8.87916200400227
6872_svm_called_somatic	0	0	0	0	52.1034689032199	18.735017360598	14.2657080599298	0	38.884171903403	0	46.8358932912754	0	0	0	0	0	35.4546761749705	0	51.472271169029	0	0	14.2487931375744
6873_svm_called_somatic	19.3865189729846	0	0	0	11.7619485515634	8.1148563837293	13.647929544873	6.30639817801942	0	9.43839451904822	0	0	0	0	0	0	0	0	0	0	0	12.3439538497822
6875_svm_called_somatic	12.8296818827921	0	0	0	22.5063356699119	0	0	0	12.4574715107869	0	0	30.316488601889	0	0	9.70748584173162	0	0	0	0	0	15.9051035141352	6.27743297875334
6917_svm_called_somatic	6.36189098457879	0	0	4.72942876885423	23.5599441545861	4.34873637553752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.83556651936578e-07
6956_svm_called_somatic	39.0143129297229	0	0	8.10258633388997	0	73.6576386690399	0	0	10.273895997452	0	0	0	0	0	0	0	0	0	0	0	0	8.95156606989525
6961_svm_called_somatic	0	0	0	13.7928097631283	0	11.6079945808793	0	0	0	7.72111768514366	0	2.17761033681303	0	0	0	0	0	0	0	0	0	4.70046763403569
6964_svm_called_somatic	0	0	0	0	30.2371777005268	0	0	0	5.21532280159642	0	0	0	0	0	0	0	0	0	0	0	0	2.54749949787676
6972_svm_called_somatic	0	0	0	45.0075464208396	0	0	0	0	0	0	0	9.39501228363329	0	0	14.0755618826378	22.7465141974159	0	0	0	0	0	2.7753652154734
6982_svm_called_somatic	0	14.4269417644762	13.0473090100779	0	0	0	37.8881546192278	0	10.103791266667	0	0	0	0	0	23.0809353230336	11.1005879203107	0	0	0	0	0	23.3522800962067
6984_svm_called_somatic	0	1.25507255719144	0	0	0	0	0	0	0	1.13520429059696	0	9.66047865140255	0	1.26598494499092	2.68325911209018	0	0	0	0	0	0	4.4372794860692e-07
6986_svm_called_somatic	0.640200464681519	0	0	1.74190694272014	0	0	0	0.765647718467396	0	0	0	5.6626860271451	0	0	0.820298985838969	0	0	0	0	0	0	0.369259861146874
6989_svm_called_somatic	18.9134556356443	0	0	5.14830445379416	0	36.0112457152301	0	14.7895645354571	16.9108121809772	0	0	0	0	0	0	0	0	0	0	0	0	5.22661747889714
6994_svm_called_somatic	23.8835551799613	0	0	0	29.8334083710498	15.7558571924013	0	16.7287595607567	7.22823901817031	0	0	0	0	0	0	0	0	9.06992463974778	0	0	0	18.5002560379128
7009_svm_called_somatic	1.11824001895981	0	0	1.09941225931006	0	0	0	1.0680654758088	1.2313933510465	0	0	0.482888924790626	0	0	0	0	0	0	0	0	0	-2.99158013916667e-08
7013_svm_called_somatic	8.59648076406311	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73100098946826	0	0	0	0	0	15.7912145508304	0.881303695638216
7030_svm_called_somatic	0	0	0	0	0	0	0	0	0	0	0	0.999999953999187	0	0	0	0	0	0	0	0	0	4.60008132696643e-08
7075_svm_called_somatic	0	0	0	0	0	0	5.05332920190579	0	0	0	0	11.3552319739113	0	0	0	19.6272073110104	0	0	0	0	0	0.964231513172528
7079_svm_called_somatic	0	0	0	2.0000000399987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.99987016841408e-08
7086_svm_called_somatic	40.6050426613115	0	0	0	19.8129695142948	70.0112323509733	13.4806511594492	0	24.769957864559	0	64.641013332917	0	0	0	0	0	0	13.8477205854978	0	0	0	18.8314125309973
7090_svm_called_somatic	0	0	0	0	59.0720453963842	36.854928849903	0	0	15.8066534168835	0	0	0	0	14.3952500329362	0	0	0	0	0	0	0	4.87112230389306
7100_svm_called_somatic	0	0	0	7.37487657590669	0	0	0	0	9.83224201662573	0	0	21.8980407795036	0	5.10189977501004	0	0	0	0	0	0	0	4.79294085295398
7136_svm_called_somatic	73.1762026833139	0	0	0	0	140.071057724053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75273959263279
7139_svm_called_somatic	15.6107586286828	0	0	0	11.3999676906829	0	0	23.486727118525	5.58433680645886	10.8076057846307	0	0	0	0	7.1106042004445	0	0	0	0	0	0	-2.2942482758026e-07
7143_svm_called_somatic	28.2922231828709	0	0	0	0	0	0	0	15.7651497467275	7.00996849659912	0	0	0	0	5.04767911180701	0	0	0	0	0	0	19.8849794619955
7146_svm_called_somatic	95.8631483921157	17.5649103394957	34.4444093782522	0	0	78.1759355001315	65.131736439458	0	0	0	0	42.8817762704201	0	0	0	0	0	0	0	0	0	16.9380836801266
7156_svm_called_somatic	5.53822259047043	0	0	0	0	0	0	0	2.20389090731933	4.60894546392687	0	0	0	0	3.37322166669636	11.9501075037375	0	0	0	0	0	1.32561186784946
7158_svm_called_somatic	0	0	0	0	0	0	0	1.77173657433163	0	4.76448265181712	0	0	0	0	0	6.09850601536132	0	0	0	0	0	0.365274758489932
7169_svm_called_somatic	3.74045418521349	0	0	0	1.18717995600322	0	0	0	0	0	0	10.072365493881	0	0	0	0	0	0	0	0	0	3.64902280836077e-07
7180_svm_called_somatic	0	6.21074748201432	0	0	0	12.2687514903162	0	3.82054186148602	7.23719577195123	2.76105756543007	0	0	0	0	4.43503383948829	0	0	0	0	0	0	1.26667198931386
7233_svm_called_somatic	0.820717969718671	0	0	2.03980612538085	0	0	0	0	0	0	0	4.90847065776267	0	0	0	0	0	0	0	0	0	0.23100524713781
7255_svm_called_somatic	24.4300991883356	0	0	0	0	60.8089255656675	0	11.7849631608703	0	0	0	0	0	0	0	27.8679462381361	0	0	0	0	0	9.10806584699046
7264_svm_called_somatic	0	0	0	1.11651845760464	0	0	0	0	0.921531548031237	0	0	1.9619499264432	0	0	0	0	0	0	0	0	0	6.79209235521228e-08
7281_svm_called_somatic	1.89590846321391	0	0	0	5.49889610681531	0	0	1.73737335689224	3.84414813136276	0	0	2.02367390515251	0	0	0	0	0	0	0	0	0	3.65632732979293e-08
7301_svm_called_somatic	7.00017071314137	0	0	0	0	3.63809282989026	0	1.4299651564374	0	1.03469429595193	0	0	0	0	0.897077164968525	0	0	0	0	0	0	-1.60389491909996e-07
7304_svm_called_somatic	15.6968126723487	0	0	0	0	0	6.37654344856114	0	0	5.3027483575989	0	0	0	0	5.48477855453415	8.97550920383887	0	0	0	0	3.59930792633	1.56429983678822
7382_svm_called_somatic	0	0	0	3.85716886105146	6.16753750036095	0	0	0	6.11388609846967	0	1.14019979276847	0	0	0	0	0	0	0	0	0	0	0.72120774734945
7385_svm_called_somatic	0	0	0	0	0	2.13544506274783	0	0	2.05308716431255	3.81146773101346	0	0	0	0	0	0	0	0	0	0	0	4.19261532158544e-08
7391_svm_called_somatic	0	0	0	0	2.01003735839339	0	0	0	0.989962643616639	0	0	0	0	0	0	0	0	0	0	0	0	-2.01003125255284e-09
7404_svm_called_somatic	3.48416632447633	0	0	4.71216749806399	0	8.72657290803761	0	0	4.96823287792196	0	2.92615228972664	0	0	7.29428020880197	0	2.55068255810713	0	0	0	0	0	2.33774533486437
7416_svm_called_somatic	14.325372052943	0	0	9.9660496462378	0	3.63075321896363	3.25931525803016	0	7.4001833429334	6.99277082598778	0	0	0	3.70146857531613	0	0	0	0	11.8139207896931	0	0	2.91016628989505
7432_svm_called_somatic	5.35427481517939	0	0	0	7.88834558452238	0	0	5.4416315589434	3.92887629277514	9.22308375595331	0	0	0	0	0	0	0	0	0	0	0	0.163787992626382
7486_svm_called_somatic	2.57064258911831	0	0	0	0	3.17405470540557	0	0	1.14245139812029	0	0	0	0	0	0	0	0	0	0	0	0	0.112851307355831
7487_svm_called_somatic	0	0	0	1.96689333862166	0	0	0	0	0	0	0	0.911098234672291	0	0	1.12200820031267	0	0	0	0	0	0	2.26393377378287e-07
7522_svm_called_somatic	3.25368556613379	0	0	0	7.32431483366045	0	0	0	2.28993091641711	0	0	0	0	0	0	0	0	0	0	0	0	0.132068683788651
7545_svm_called_somatic	10.5283542119894	0	11.7290506492474	0	0	17.9170274980029	4.09741849824887	11.314227508224	0	0	0	11.6440826823759	0	0	4.01655260350624	0	0	0	0	0	0	3.75328634840537
7582_svm_called_somatic	52.084184142319	0	0	0	0	11.0968137111158	0	5.25873060252623	12.5303206329402	0	0	0	0	0	0	0	0	0	0	0	0	1.02995091109878
7602_svm_called_somatic	1.15386231940249	0	0	0	0	0	0	0.894797542940247	2.94872578614198	1.00261437137876	0	0	0	0	0	0	0	0	0	0	0	-1.9863472644488e-08
7643_svm_called_somatic	18.6487394886889	0	0	9.09051764997836	4.07629982834218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18444303299058
7675_svm_called_somatic	16.4385684673991	0	0	0	0	4.62371271881572	0	0	0	0	0	21.0231812769329	0	0	9.59782137681366	0	0	0	0	0	0	1.31671616003863
7689_svm_called_somatic	4.20056924298743	0	0	4.47641882149404	0	0	0	0	0	3.62337851108922	0	0	0	0	0	4.6802102238131	0	0	0	0	0	0.0194232006162025
7695_svm_called_somatic	0	0	0	0	3.19596225356097	0	0	0	0	1.80403772979058	0	0	0	0	0	0	0	0	0	0	0	1.66484506181064e-08
7722_svm_called_somatic	3.13701135433903	0	1.20122958518552	0	0	0	0	0	4.2430207782317	0	0	0	0	0	0	10.4158949559123	0	0	0	0	0	0.0028433263314156
7737_svm_called_somatic	19.9161075225801	0	0	0	0	0	0	0	0	14.2896558819552	0	12.2076282772879	0	0	0	60.5866081172482	0	0	0	0	0	2.00928525373456e-07
7740_svm_called_somatic	8.46103936978536	0	0	0.748228779008774	0	0	0	3.57747931094826	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213252540257596
7744_svm_called_somatic	57.0316635228321	39.5073523647064	0	0	0	0	0	16.9065545105236	0	0	0	0	0	0	0	16.2439217366635	0	0	0	0	0	9.31050786527433
7753_svm_called_somatic	32.9210792257159	0	0	30.7639608186962	0	54.8362490846872	0	0	13.7196522153121	0	0	0	0	0	0	0	0	0	0	0	0	17.7590586555885
7755_svm_called_somatic	35.4359371418095	0	0	19.4193583289667	23.032890788818	0	6.25618008715848	0	17.0984337025333	0	0	0	0	0	0	9.61338938956523	0	0	0	0	0	1.1438105611488
7767_svm_called_somatic	12.3778041424684	0	0	0	0	19.5802000875457	0	8.51902027822435	7.54160670373859	0	0	3.64178256612377	0	0	0	6.1539279784175	0	0	0	0	0	2.18565824348174
7791_svm_called_somatic	3.12667359623397	2.97387808180607	0	0	0	0	0	0	0	3.61301436338906	0	9.46033906888605	0	0	0	28.1788987441485	0	0	0	0	0	0.647196145536341
7806_svm_called_somatic	40.2559022395924	0	0	0	0	24.0331355637365	0	0	0	9.9241460924368	0	0	0	0	6.59934878879615	0	0	0	0	0	0	4.18746731543818
7812_svm_called_somatic	14.9051470708128	0	0	7.50995994712365	0	14.5676472069974	0	4.29844325630481	4.61779530803217	0	0	0	0	0	0	4.10100775274256	0	0	0	0	0	-5.4201343857585e-07
7943_svm_called_somatic	26.8264392572601	0	0	72.998387559158	0	26.0355618762683	0	0	0	0	0	0	0	0	14.0609601579952	0	0	17.9753751808743	0	0	0	26.1032759684441
7998_svm_called_somatic	0	0	0	0	17.7464254848856	0	16.1162722565845	0	3.36837440067104	0	0	0	0	0	4.60376819990023	0	0	0	0	0	0	3.16515965795863
8022_svm_called_somatic	27.5943635703465	0	0	0	6.81874261936318	13.7729506338012	0	33.324280303093	0	0	0	0	0	0	7.16070278685947	25.9051169143444	0	0	0	0	0	5.42384317219231
8041_svm_called_somatic	0	0	0	0	14.3939962065045	9.20866166186885	0	0	4.98456003458692	0	0	0	0	2.34290304099744	0	1.82689243738686	0	0	0	0	0	1.24298661865549
8042_svm_called_somatic	55.8801239447977	46.5520085668533	23.3377612851622	13.5109933540415	0	12.2803309586194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4387818905259
8043_svm_called_somatic	21.1332964397201	0	0	0	0	0	17.033712566066	0	0	0	0	12.5146201988353	0	0	0	21.73844172067	0	0	0	0	19.7920614617924	13.7878676129162
8046_svm_called_somatic	3.10477274316734	0	0	1.8796443614814	0	6.11137786207828	0	0	1.09817078888921	1.40381226293663	0	0	0	0	0	0	0	0	0	0	0	0.402221981447136
8047_svm_called_somatic	0	0	0	0	9.8343832849521	0	0	0	2.71909315809837	6.98765965750891	0	7.69348752886584	0	0	0	15.4716424633116	0	0	0	0	0	8.29373390726313
8052_svm_called_somatic	10.805190746164	0	0	10.7494936947417	0	0	0	0	13.6082257627906	12.8571825621068	0	17.4267678545621	0	7.67726794911517	0	24.7110583337039	0	0	0	0	0	6.16481309681581
8061_svm_called_somatic	6.08905608874603	0	0	0	3.18845564306755	0	0	0	2.69437140626251	0	0	0	0	0	4.5660591273965	0	0	0	0	0	0	0.462057734527402
8062_svm_called_somatic	1.2473288131644	0	0	0	0	9.462548585141	0	0	2.22366986033836	0	0	0	0	0	0	0	0	0	0	0	0	0.0664527413562368
8064_svm_called_somatic	24.7414680718402	0	0	0	0	0	0	10.0050595076266	0	10.7823898545105	15.1954551426958	0	0	0	13.4985906595724	0	0	0	0	7.17784483701674	0	10.5991919267378
8104_svm_called_somatic	26.5968276260427	0	0	14.4499232083155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1258882700914	1.82736089555048
8171_svm_called_somatic	0	0	330.084311765933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.915688234067
8182_svm_called_somatic	4.11620920017601	0	0	0	5.61191512428846	0	0	0	0	0	0	5.94023675171108	0	5.59925201284173	1.72288759111637	0	0	0	0	0	3.11074077854345	1.8987585413229
8245_svm_called_somatic	11.3479318997784	0	0	47.6374101791665	19.4414962751069	0	0	0	42.987058519386	0	0	0	0	0	0	0	0	0	0	0	0	12.5861031265622
8250_svm_called_somatic	119.765293016208	16.469626159306	35.0091990112561	0	0	0	0	0	0	0	0	59.2474678334597	0	0	0	0	0	0	0	0	0	52.50841397977
